Input,Output,Domain
"22:30 아동 1명, 지하주차장 B-1층 환풍기 작동구역 경고선 2초간 넘음, 경보설정 없음","지하주차장 환풍기 작동구역 경고선에서 야간 시간대 아동 접근이 감지되었습니다. 22:30에 지하주차장 환풍기 작동구역 경고선에서 아동 1명이 2초간 넘었으나 경보설정이 없는 구역이므로 당장의 위험은 없으며, 관리사무소는 보호자 연락과 CCTV 추가 확인이 필요합니다.","위험구역 접근 행위 감지"
"차량 3대가 고속도로 5구간 터널 비상차선 진입금지선에서 16:20에 5초간 동시 침범했습니다, 임계값 2초","고속도로 터널 비상차선 진입금지선에서 교통법규 위반 상황이 발생했습니다. 16:20에 고속도로 터널 비상차선 진입금지선에서 차량 3대가 5초간 동시 침범하여 임계값 2초를 3초 초과했으므로, 교통관제센터는 즉시 전광판 경고방송을 실시하고 해당 차량들에게 차선 복귀를 유도하며 오늘 오후 비상차선 불법 진입 단속을 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"허용치 8초, 근로자 4명 철강공장 N구역 고온로 냉각수 순환라인, 05:33, 3초간 집단 접근","근로자 4명이 05:33 철강공장 N구역 고온로 냉각수 순환라인에서 3초간 집단 접근했습니다. 허용치 8초보다 5초 짧은 안전한 범위이나, 새벽 교대시간 중이므로 현장 조장은 작업 안전브리핑과 개인보호구 착용상태를 재확인해주세요.","위험구역 접근 행위 감지"
"시민 2명 댐 O구역 발전기실 고압전기 위험표시선, 17:15 6초간 경계선 넘음, 기준 4초","전기안전 위험 상황입니다. 17:15에 댐 O구역 발전기실 고압전기 위험표시선에서 시민 2명이 6초간 경계선을 넘어 기준 4초를 2초 초과했으므로, 댐 O구역 운영팀은 즉시 전기안전 점검을 실시하고 해당 인원을 안전구역으로 안내하며 저녁시간 견학객 동선 관리를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"트럭 1대, 기준 미설정, 공항 P구역 연료저장고 보안펜스 10:25 4초간 근접","공항 P구역 연료저장고 보안펜스에서 10:25에 트럭 1대가 4초간 근접했습니다. 기준이 미설정된 보안구역으로 즉각적인 위험은 없으나, 항공연료 보관시설 근처이므로 공항 보안팀은 해당 차량의 출입 목적과 승인서류를 확인하시기 바랍니다.","위험구역 접근 행위 감지"
"외부인 3명이 폐수처리장 Q구역 침전조 안전난간 근처에서 12:40에 8초간 집단 체류했습니다, 경보설정 5초","폐수처리장 Q구역 침전조 안전난간 근처에서 12:40에 외부인 3명이 8초간 집단 체류하여 경보설정 5초보다 3초 길었어요. 처리장 운영팀은 즉시 현장 확인과 해당 인원 안전구역 이동을 실시하고, 점심시간 견학 프로그램 운영 시 안전요원 배치를 강화해주세요.","위험구역 접근 행위 감지"
"시민 1명이 공장 R구역 폐수저장탱크 차단막에서 14:05에 9초간 경계선을 침범했습니다, 임계값 6초","공장 R구역 폐수저장탱크 차단막에서 14:05에 시민 1명이 9초간 경계선을 침범하여 임계값 6초보다 3초 길었어요. 환경안전팀은 즉시 폐수 누출 여부를 점검하고 해당 시민을 안전구역으로 이동시키며, 오늘 오후 중 추가 안전점검을 실시해주세요.","위험구역 접근 행위 감지"
"기준 3초, 외부인 2명 병원 S구역 방사선치료실 차폐벽 09:30 1초간 근접","외부인 2명이 09:30 병원 S구역 방사선치료실 차폐벽에서 1초간 근접했습니다. 기준 3초보다 2초 짧은 안전한 범위이나, 방사선 치료 진행시간 중이므로 의료진은 해당 구역 출입통제를 재확인하고 환자 보호자 대기실 안내를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"외부인 1명이 새벽 4시 15분 화학공장 T구역 독성가스 저장탱크 경계선에서 9초간 침범했습니다, 임계값 5초","새벽 4시 15분 화학공장 T구역 독성가스 저장탱크 경계선에서 외부인 1명이 9초간 침범하여 임계값 5초보다 4초나 길었어요. 비상대응팀은 즉시 가스 누출 여부를 점검하고 해당 인원을 안전구역으로 대피시키며, 새벽 시간대 보안순찰을 3배로 강화해주세요.","위험구역 접근 행위 감지"
"23시 47분에 외부인 2명이 제철소 U구역 용광로 냉각시설 안전구역에 4초간 진입했습니다, 기준 2초","23시 47분 제철소 U구역 용광로 냉각시설 안전구역 진입이 감지되었습니다. 외부인 2명이 4초간 머물러 기준 2초를 2초 초과한 위험상황으로, 야간 보안팀은 즉시 현장 확인과 해당 인원 신원 파악을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"5초간 경계선 침범 시민 1명, 허용치 미설정, 지하철 V구역 환기구 보호펜스 근처","지하철 V구역 환기구 보호펜스 근처에서 시민 1명의 5초간 경계선 침범이 확인되었습니다. 허용치가 미설정된 구역으로 당장의 위험은 없으나, 지하철 운행 중이므로 역무원은 해당 구역 접근 제한 안내를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"새벽 5시 33분 근로자 3명 석유화학공장 W구역 압력용기 점검구역 동시 접근 6초간, 임계값 3초","심각한 안전규정 위반입니다. 새벽 5시 33분 석유화학공장 W구역 압력용기 점검구역에서 근로자 3명이 6초간 동시 접근하여 임계값 3초를 3초 초과했습니다. 현장 안전관리자는 즉시 작업 중단 명령을 내리고 오늘 오전 중 긴급 안전교육을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"트럭 1대 항만 X구역 크레인 작업반경 2초간 진입, 기준 없음, 오후 2시 18분","위험구역 모니터링 상황입니다. 오후 2시 18분 항만 X구역 크레인 작업반경에서 트럭 1대가 2초간 진입했으나 기준이 미설정된 구역이므로, 크레인 운행 중임을 고려하여 운전자에게 안전거리 유지를 안내하시기 바랍니다.","위험구역 접근 행위 감지"
"오전 11시 8분에 학생 4명이 대학교 Y구역 원자로 실험실 차폐문 앞에서 7초간 집단 대기했습니다, 경보설정 4초","오전 11시 8분 대학교 Y구역 원자로 실험실 차폐문 앞에서 학생 4명이 7초간 집단 대기하여 경보설정 4초를 3초 초과했습니다. 방사선 안전담당자는 즉시 해당 학생들을 안전구역으로 이동시키고 실험실 출입 절차를 재교육하시기 바랍니다.","위험구역 접근 행위 감지"
"기준 4초, 작업자 1명 조선소 Z구역 선체 용접구역 안전선, 1초간 근접, 14시 25분","14시 25분 조선소 Z구역 선체 용접구역 안전선에서 작업자 1명이 1초간 근접했습니다. 기준 4초보다 3초 짧은 안전한 범위이나, 용접 작업 진행 중이므로 현장 안전관리자는 작업자 위치 재확인과 보호구 착용상태를 점검하시기 바랍니다.","위험구역 접근 행위 감지"
"6시 42분에 지게차 2대가 냉동창고 A구역 암모니아 배관 보호구역을 3초간 통과했습니다, 허용치 5초","6시 42분 냉동창고 A구역 암모니아 배관 보호구역을 지게차 2대가 3초간 통과했습니다. 허용치 5초보다 2초 짧은 정상 범위이지만, 새벽 작업시간 중이므로 창고 관리팀은 암모니아 농도 측정과 환기시설 작동상태를 확인하시기 바랍니다.","위험구역 접근 행위 감지"
"외부인 1명 병원 B구역 방사선 폐기물 저장실 경계선 근처, 임계값 2초, 19시 15분 4초간 접근","19시 15분 병원 B구역 방사선 폐기물 저장실 경계선 근처에서 외부인 1명이 4초간 접근하여 임계값 2초를 2초 초과했습니다. 의료진은 즉시 해당 인원을 안전구역으로 유도하고 방사선 노출 여부 점검 후 저녁시간 출입통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"밤 11시 22분 시민 3명 댐 C구역 수력발전기 터빈실 출입금지구역 8초간 집단 침범, 기준 3초","밤 11시 22분 댐 C구역 수력발전기 터빈실 출입금지구역에서 시민 3명이 8초간 집단 침범하여 기준 3초를 5초 초과했습니다. 댐 C구역 운영센터는 즉시 보안요원을 현장 파견하고 해당 인원들을 안전구역으로 대피시키며 야간 보안순찰을 2배로 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"아동 2명이 놀이터 D구역 지하 전력시설 맨홀 덮개 위에서 5초간 놀고 있었습니다, 경보설정 없음, 오후 3시 55분","놀이시간 안전 관찰이 필요합니다. 오후 3시 55분 놀이터 D구역 지하 전력시설 맨홀 덮개 위에서 아동 2명이 5초간 놀고 있었으나 경보설정이 없는 구역이므로, 관리사무소는 보호자에게 주의사항을 전달하고 안전표지판 보완을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"13시 9분에 포크레인 1대 화학공장 E구역 반응기 냉각수 순환라인 주변 7초간 작업, 허용치 4초","13시 9분 화학공장 E구역 반응기 냉각수 순환라인 주변에서 포크레인 1대가 7초간 작업하여 허용치 4초를 3초 초과했습니다. 공장 안전팀은 즉시 장비 운전자에게 안전거리 이동을 지시하고 냉각수 누출 여부를 점검하시기 바랍니다.","위험구역 접근 행위 감지"
"9초간 진입 근로자 2명, 기준 5초, 원자력발전소 F구역 핵연료 저장고 외곽 보안펜스","핵시설 보안 위반 상황입니다. 원자력발전소 F구역 핵연료 저장고 외곽 보안펜스에서 근로자 2명이 9초간 진입하여 기준 5초를 4초 초과했습니다. 원자력 보안팀은 즉시 해당 근로자들의 신원 확인과 방사선 피폭 검사를 실시하고 보안 프로토콜을 재점검하시기 바랍니다.","위험구역 접근 행위 감지"
"새벽 2시 44분 트럭 3대 석유정제소 G구역 원유탱크 보호구역 동시 진입 5초간, 임계값 3초","새벽 2시 44분 석유정제소 G구역 원유탱크 보호구역에서 트럭 3대가 5초간 동시 진입하여 임계값 3초를 2초 초과했습니다. 정제소 비상대응팀은 즉시 화재 위험성을 점검하고 해당 차량들의 즉시 퇴거를 명령하며 새벽시간 차량 통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"시민 1명 지하철 H구역 고압전선 보호구역, 기준 1초, 18시 33분 3초간 경계선 넘음","전기 안전 긴급상황입니다. 18시 33분 지하철 H구역 고압전선 보호구역에서 시민 1명이 3초간 경계선을 넘어 기준 1초를 2초 초과했습니다. 지하철 관제실은 즉시 전원 차단을 검토하고 해당 시민을 안전구역으로 긴급 대피시키시기 바랍니다.","위험구역 접근 행위 감지"
"오후 6시 17분에 학생 2명이 대학교 I구역 실험동 독성화학물질 보관고 출입문 근처에서 4초간 대화했습니다, 기준 미설정","오후 6시 17분 대학교 I구역 실험동 독성화학물질 보관고 출입문 근처에서 학생 2명이 4초간 대화했습니다. 기준이 미설정된 구역이지만 유독물질 보관시설 근처이므로, 실험실 안전관리자는 학생들에게 안전거리 유지를 교육하고 경고표지를 보완하시기 바랍니다.","위험구역 접근 행위 감지"
"작업자 4명 항구 J구역 컨테이너 크레인 하부 위험구역, 허용치 6초, 2초간 집단 통과, 10시 51분","10시 51분 항구 J구역 컨테이너 크레인 하부 위험구역에서 작업자 4명이 2초간 집단 통과했습니다. 허용치 6초보다 4초 짧은 안전한 범위이나, 크레인 운행시간 중이므로 항만 안전관리자는 작업자들에게 안전통로 이용을 재안내하시기 바랍니다.","위험구역 접근 행위 감지"
"22시 8분에 외부인 1명 화력발전소 K구역 석탄 저장고 경계펜스를 6초간 넘나들었습니다, 경보설정 4초","22시 8분 화력발전소 K구역 석탄 저장고 경계펜스에서 외부인 1명이 6초간 넘나들어 경보설정 4초를 2초 초과했습니다. 발전소 보안팀은 즉시 현장 출동하여 해당 인원을 확인하고 야간 경계펜스 순찰을 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"지게차 1대 식품공장 L구역 냉동고 자동문 앞, 기준 3초, 오후 4시 29분 1초간 대기","오후 4시 29분 식품공장 L구역 냉동고 자동문 앞에서 지게차 1대가 1초간 대기했습니다. 기준 3초보다 2초 짧은 안전한 범위로 특별한 조치는 불필요하나, 퇴근시간 물류작업 중이므로 생산관리팀은 작업 동선을 재점검하시기 바랍니다.","위험구역 접근 행위 감지"
"오후 1시 55분 시민 2명 지하상가 M구역 변전실 출입금지구역, 기준 미설정, 3초간 근접","오후 1시 55분 지하상가 M구역 변전실 출입금지구역에서 시민 2명이 3초간 근접했습니다. 기준이 미설정된 전기시설 보호구역이므로 당장의 위험은 없으나, 점심시간 유동인구가 많은 시간대이므로 상가 관리사무소는 안전표지판 보완과 고객 안내를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"새벽 1시 28분에 외부인 3명이 석유화학공장 N구역 폐수처리장 안전펜스를 7초간 집단으로 넘었습니다, 기준 4초","새벽 1시 28분 석유화학공장 N구역 폐수처리장 안전펜스에서 외부인 3명이 7초간 집단으로 넘어 기준 4초를 3초 초과했습니다. 공장 보안팀은 즉시 현장 출동하여 해당 인원들을 안전구역으로 이동시키고 새벽시간 경계순찰을 3배로 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"작업자 1명 항만 O구역 선박 연료공급라인 보호구역, 허용치 3초, 8초간 침범, 정오 12시 16분","항만 안전규정 위반 상황입니다. 정오 12시 16분 항만 O구역 선박 연료공급라인 보호구역에서 작업자 1명이 8초간 침범하여 허용치 3초를 5초 초과했습니다. 항만 안전관리소는 즉시 연료공급 중단과 해당 작업자 대피를 실시하고 화재 위험성 점검을 진행하시기 바랍니다.","위험구역 접근 행위 감지"
"오후 5시 44분 학생 2명 대학교 P구역 핵의학과 방사선 차폐실 출입문 4초간 근접, 임계값 2초","오후 5시 44분 대학교 P구역 핵의학과 방사선 차폐실 출입문에서 학생 2명이 4초간 근접하여 임계값 2초를 2초 초과했습니다. 방사선 안전관리자는 즉시 해당 학생들을 안전구역으로 이동시키고 방사선 노출 검사 후 저녁시간 출입통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"5초간 경계선 침범 포크레인 1대, 기준 없음, 건설현장 Q구역 지하 전력케이블 매설구간","건설현장 Q구역 지하 전력케이블 매설구간에서 포크레인 1대의 5초간 경계선 침범이 확인되었습니다. 기준이 미설정된 구역이지만 전력시설 보호구역이므로, 현장 안전관리자는 장비 운전자에게 안전거리 확보를 지시하고 케이블 손상 여부를 점검하시기 바랍니다.","위험구역 접근 행위 감지"
"밤 10시 33분 시민 4명 댐 R구역 수력터빈 냉각수 취수구 경고선 집단 접근 6초간, 경보설정 3초","밤 10시 33분 댐 R구역 수력터빈 냉각수 취수구 경고선에서 시민 4명이 6초간 집단 접근하여 경보설정 3초를 3초 초과했습니다. 댐 R구역 운영센터는 즉시 보안요원 현장 파견과 해당 인원들의 안전구역 대피를 실시하며 야간 관광객 통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"근로자 2명이 조선소 S구역 대형 크레인 회전반경 내에서 15시 7분에 9초간 동시 작업했습니다, 허용치 5초","조선소 S구역 대형 크레인 회전반경 내에서 15시 7분에 근로자 2명이 9초간 동시 작업하여 허용치 5초를 4초 초과했습니다. 현장 안전관리자는 즉시 크레인 작업 중단 명령을 내리고 해당 근로자들을 안전구역으로 이동시킨 후 오늘 오후 안전교육을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"기준 6초, 외부인 1명, 병원 T구역 산소탱크 저장고 압력밸브 근처 18시 22분 2초간 접근","18시 22분 병원 T구역 산소탱크 저장고 압력밸브 근처에서 외부인 1명이 2초간 접근했습니다. 기준 6초보다 4초 짧은 안전한 범위이나, 의료용 가스 보관시설 근처이므로 의료진은 해당 구역 출입통제를 재확인하고 저녁시간 순찰을 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"새벽 4시 51분에 트럭 2대가 원자력발전소 U구역 사용후핵연료 저장수조 외곽 보안구역에 3초간 진입했습니다, 기준 1초","새벽 4시 51분 원자력발전소 U구역 사용후핵연료 저장수조 외곽 보안구역에서 트럭 2대가 3초간 진입하여 기준 1초를 2초 초과했습니다. 원자력 보안팀은 즉시 비상프로토콜을 가동하고 해당 차량들의 신원 확인 후 방사선 오염 검사를 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"아동 3명 놀이터 C구역 지하 가스배관 점검구 맨홀 덮개 위, 임계값 없음, 오후 4시 8분 4초간 놀이","안전 관찰이 필요한 상황입니다. 오후 4시 8분 놀이터 지하 가스배관 점검구 맨홀 덮개 위에서 아동 3명이 4초간 놀이했으나 임계값이 미설정된 구역이므로, 관리사무소는 보호자에게 위험성을 알리고 맨홀 덮개 안전점검을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"16시 39분 작업자 5명 철강공장 V구역 용광로 슬래그 처리구역 동시 진입 7초간, 경보설정 4초","16시 39분 철강공장 V구역 용광로 슬래그 처리구역에서 작업자 5명이 7초간 동시 진입하여 경보설정 4초를 3초 초과했습니다. 공장 안전팀은 즉시 고온 슬래그 처리 작업을 중단하고 해당 작업자들의 화상 위험성을 점검한 후 안전장비 착용상태를 재확인하시기 바랍니다.","위험구역 접근 행위 감지"
"지게차 3대 냉동창고 W구역 액화질소 저장탱크 안전구역, 기준 미설정, 2초간 집단 통과, 오전 9시 12분","오전 9시 12분 냉동창고 W구역 액화질소 저장탱크 안전구역에서 지게차 3대가 2초간 집단 통과했습니다. 기준이 미설정된 극저온 위험구역이므로 당장의 조치는 불필요하나, 창고 운영팀은 액화질소 누출 여부를 점검하고 장비 동선을 재조정하시기 바랍니다.","위험구역 접근 행위 감지"
"새벽 2시 15분에 외부인 1명이 화력발전소 X구역 보일러 급수펌프실 경계펜스를 5초간 넘나들었습니다, 허용치 2초","새벽 2시 15분 화력발전소 X구역 보일러 급수펌프실 경계펜스에서 외부인 1명이 5초간 넘나들어 허용치 2초를 3초 초과했습니다. 발전소 보안팀은 즉시 현장 확인과 해당 인원 신원 파악을 실시하고 새벽시간 보안순찰을 2배로 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"시민 2명 지하철 Y구역 제3궤조 고압전류 보호덮개 근처, 기준 2초, 11시 44분 6초간 근접","전기 안전 위험상황입니다. 11시 44분 지하철 Y구역 제3궤조 고압전류 보호덮개 근처에서 시민 2명이 6초간 근접하여 기준 2초를 4초 초과했습니다. 지하철 관제실은 즉시 전원 차단을 검토하고 해당 시민들을 안전구역으로 긴급 대피시킨 후 전기안전 점검을 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"오후 3시 26분 근로자 1명 석유정제소 Z구역 수소가스 압축기실 출입문 8초간 접근, 임계값 3초","오후 3시 26분 석유정제소 Z구역 수소가스 압축기실 출입문에서 근로자 1명이 8초간 접근하여 임계값 3초를 5초 초과했습니다. 정제소 비상대응팀은 즉시 수소 누출 감지기 작동상태를 점검하고 해당 근로자를 안전구역으로 대피시킨 후 폭발 위험성 평가를 실시하시기 바랍니다.","위험구역 접근 행위 감지"
"3초간 침범 차량 1대, 허용치 없음, 공항 A구역 항공기 급유시설 보안라인 저녁 7시 18분","저녁 7시 18분 공항 A구역 항공기 급유시설 보안라인에서 차량 1대가 3초간 침범했습니다. 허용치가 없는 항공연료 보관구역이므로 당장의 화재 위험은 낮으나, 공항 보안팀은 해당 차량의 출입 승인서류를 확인하고 급유작업 중 차량 통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"22시 54분 학생 3명 대학교 B구역 실험폐기물 소각로 근처 집단 접근 5초간, 기준 3초","22시 54분 대학교 B구역 실험폐기물 소각로 근처에서 학생 3명이 5초간 집단 접근하여 기준 3초를 2초 초과했습니다. 실험실 안전관리자는 즉시 해당 학생들을 안전구역으로 이동시키고 유독가스 노출 여부를 점검한 후 야간 실험실 출입통제를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"외부인 4명이 제철소 C구역 코크스 오븐 냉각탑 하부에서 정오 12시 42분에 9초간 집단 체류했습니다, 경보설정 5초","제철소 C구역 코크스 오븐 냉각탑 하부에서 정오 12시 42분에 외부인 4명이 9초간 집단 체류하여 경보설정 5초를 4초 초과했습니다. 제철소 보안팀은 즉시 현장 출동하여 해당 인원들을 고온 위험구역에서 대피시키고 점심시간 견학객 동선 관리를 강화하시기 바랍니다.","위험구역 접근 행위 감지"
"오전 6시 33분 포크레인 2대 광산 D구역 갱도 메탄가스 감지구역 동시 진입 4초간, 기준 2초","오전 6시 33분 광산 D구역 갱도 메탄가스 감지구역에서 포크레인 2대가 4초간 동시 진입하여 기준 2초를 2초 초과했습니다. 광산 안전팀은 즉시 메탄가스 농도 측정과 해당 장비들의 안전구역 이동을 실시하고 새벽 교대시간 가스 감지시스템 작동상태를 점검하시기 바랍니다.","위험구역 접근 행위 감지"
"근로자 3명이 정유공장 4공장 황산 저장탱크 배관 연결부 근처에서 19시 5분에 6초간 집단 점검했습니다, 임계값 4초","정유공장 황산 저장탱크 배관 연결부 근처에서 19시 5분에 근로자 3명이 6초간 집단 점검하여 임계값 4초를 2초 초과했습니다. 공장 화학안전팀은 즉시 황산 누출 여부를 확인하고 해당 근로자들의 화학물질 노출 검사를 실시한 후 저녁시간 점검작업 안전수칙을 재교육하시기 바랍니다.","위험구역 접근 행위 감지"
"기준 3초, 외부인 1명 쇼핑센터 C동 비상발전기실 출입구 새벽 3시 22분 1초간 접근","새벽 3시 22분 쇼핑센터 C동 비상발전기실 출입구에서 외부인 1명이 1초간 접근했어요. 기준 3초보다 2초 짧은 안전한 범위이지만, 야간 시간대이므로 보안팀은 해당 구역 조명 상태를 점검하고 안전표지판 가독성을 확인해주세요.","위험구역 접근 행위 감지"